<<<<<<< HEAD
point	title	description	icon
10,20	my orange title	my orange description	http://www.myiconfinder.com/uploads/iconsets/256-256-a5485b563efc4511e0cd8bd04ad0fe9e.png
2,4	my aqua title	my aqua description	http://www.myiconfinder.com/uploads/iconsets/256-256-a5485b563efc4511e0cd8bd04ad0fe9e.png
42,-71	my purple title	my purple description<br/>is great	http://www.myiconfinder.com/uploads/iconsets/256-256-a5485b563efc4511e0cd8bd04ad0fe9e.png
=======
lat	lon	title	description	iconOffset
51.5177286	-0.1689688	point number 466	point number 466	-10,-25
51.5187286	-0.1689688	point number 467	point number 467	-10,-25
51.5197286	-0.1689688	point number 468	point number 468	-10,-25
51.5207286	-0.1689688	point number 469	point number 469	-10,-25
51.5217286	-0.1689688	point number 470	point number 470	-10,-25
51.5227286	-0.1689688	point number 471	point number 471	-10,-25
51.5237286	-0.1689688	point number 472	point number 472	-10,-25
51.5247286	-0.1689688	point number 473	point number 473	-10,-25
51.5257286	-0.1689688	point number 474	point number 474	-10,-25
51.5267286	-0.1689688	point number 475	point number 475	-10,-25
51.5277286	-0.1689688	point number 476	point number 476	-10,-25
51.5287286	-0.1689688	point number 477	point number 477	-10,-25
51.5297286	-0.1689688	point number 478	point number 478	-10,-25
51.5307286	-0.1689688	point number 479	point number 479	-10,-25
51.5317286	-0.1689688	point number 480	point number 480	-10,-25
51.5327286	-0.1689688	point number 481	point number 481	-10,-25
51.5337286	-0.1689688	point number 482	point number 482	-10,-25
51.5347286	-0.1689688	point number 483	point number 483	-10,-25
51.5357286	-0.1689688	point number 484	point number 484	-10,-25
51.5367286	-0.1689688	point number 485	point number 485	-10,-25
51.5377286	-0.1689688	point number 486	point number 486	-10,-25
51.5387286	-0.1689688	point number 487	point number 487	-10,-25
51.5397286	-0.1689688	point number 488	point number 488	-10,-25
51.5407286	-0.1689688	point number 489	point number 489	-10,-25
51.5417286	-0.1689688	point number 490	point number 490	-10,-25
51.4727286	-0.1674688	point number 491	point number 491	-10,-25
51.4737286	-0.1674688	point number 492	point number 492	-10,-25
51.4747286	-0.1674688	point number 493	point number 493	-10,-25
51.4757286	-0.1674688	point number 494	point number 494	-10,-25
51.4767286	-0.1674688	point number 495	point number 495	-10,-25
51.4777286	-0.1674688	point number 496	point number 496	-10,-25
51.4787286	-0.1674688	point number 497	point number 497	-10,-25
51.4797286	-0.1674688	point number 498	point number 498	-10,-25
51.4807286	-0.1674688	point number 499	point number 499	-10,-25
51.4817286	-0.1674688	point number 500	point number 500	-10,-25
51.4827286	-0.1674688	point number 501	point number 501	-10,-25
51.4837286	-0.1674688	point number 502	point number 502	-10,-25
51.4847286	-0.1674688	point number 503	point number 503	-10,-25
51.4857286	-0.1674688	point number 504	point number 504	-10,-25
51.4867286	-0.1674688	point number 505	point number 505	-10,-25
51.4877286	-0.1674688	point number 506	point number 506	-10,-25
51.4887286	-0.1674688	point number 507	point number 507	-10,-25
51.4897286	-0.1674688	point number 508	point number 508	-10,-25
51.4907286	-0.1674688	point number 509	point number 509	-10,-25
51.4917286	-0.1674688	point number 510	point number 510	-10,-25
51.4927286	-0.1674688	point number 511	point number 511	-10,-25
51.4937286	-0.1674688	point number 512	point number 512	-10,-25
51.4947286	-0.1674688	point number 513	point number 513	-10,-25
51.4957286	-0.1674688	point number 514	point number 514	-10,-25
51.4967286	-0.1674688	point number 515	point number 515	-10,-25
51.4977286	-0.1674688	point number 516	point number 516	-10,-25
51.4987286	-0.1674688	point number 517	point number 517	-10,-25
51.4997286	-0.1674688	point number 518	point number 518	-10,-25
51.5007286	-0.1674688	point number 519	point number 519	-10,-25
51.5017286	-0.1674688	point number 520	point number 520	-10,-25
51.5027286	-0.1674688	point number 521	point number 521	-10,-25
51.5037286	-0.1674688	point number 522	point number 522	-10,-25
51.5047286	-0.1674688	point number 523	point number 523	-10,-25
51.5057286	-0.1674688	point number 524	point number 524	-10,-25
51.5067286	-0.1674688	point number 525	point number 525	-10,-25
51.5077286	-0.1674688	point number 526	point number 526	-10,-25
51.5087286	-0.1674688	point number 527	point number 527	-10,-25
51.5097286	-0.1674688	point number 528	point number 528	-10,-25
51.5107286	-0.1674688	point number 529	point number 529	-10,-25
51.5117286	-0.1674688	point number 530	point number 530	-10,-25
51.5127286	-0.1674688	point number 531	point number 531	-10,-25
51.5137286	-0.1674688	point number 532	point number 532	-10,-25
51.5147286	-0.1674688	point number 533	point number 533	-10,-25
51.5157286	-0.1674688	point number 534	point number 534	-10,-25
51.5167286	-0.1674688	point number 535	point number 535	-10,-25
51.5177286	-0.1674688	point number 536	point number 536	-10,-25
51.5187286	-0.1674688	point number 537	point number 537	-10,-25
51.5197286	-0.1674688	point number 538	point number 538	-10,-25
51.5207286	-0.1674688	point number 539	point number 539	-10,-25
51.5217286	-0.1674688	point number 540	point number 540	-10,-25
51.5227286	-0.1674688	point number 541	point number 541	-10,-25
51.5237286	-0.1674688	point number 542	point number 542	-10,-25
51.5247286	-0.1674688	point number 543	point number 543	-10,-25
51.5257286	-0.1674688	point number 544	point number 544	-10,-25
51.5267286	-0.1674688	point number 545	point number 545	-10,-25
51.5277286	-0.1674688	point number 546	point number 546	-10,-25
51.5287286	-0.1674688	point number 547	point number 547	-10,-25
51.5297286	-0.1674688	point number 548	point number 548	-10,-25
51.5307286	-0.1674688	point number 549	point number 549	-10,-25
51.5317286	-0.1674688	point number 550	point number 550	-10,-25
51.5327286	-0.1674688	point number 551	point number 551	-10,-25
51.5337286	-0.1674688	point number 552	point number 552	-10,-25
51.5347286	-0.1674688	point number 553	point number 553	-10,-25
51.5357286	-0.1674688	point number 554	point number 554	-10,-25
51.5367286	-0.1674688	point number 555	point number 555	-10,-25
51.5377286	-0.1674688	point number 556	point number 556	-10,-25
51.5387286	-0.1674688	point number 557	point number 557	-10,-25
51.5397286	-0.1674688	point number 558	point number 558	-10,-25
51.5407286	-0.1674688	point number 559	point number 559	-10,-25
51.5417286	-0.1674688	point number 560	point number 560	-10,-25
51.4727286	-0.1659688	point number 561	point number 561	-10,-25
51.4737286	-0.1659688	point number 562	point number 562	-10,-25
51.4747286	-0.1659688	point number 563	point number 563	-10,-25
51.4757286	-0.1659688	point number 564	point number 564	-10,-25
51.4767286	-0.1659688	point number 565	point number 565	-10,-25
51.4777286	-0.1659688	point number 566	point number 566	-10,-25
51.4787286	-0.1659688	point number 567	point number 567	-10,-25
51.4797286	-0.1659688	point number 568	point number 568	-10,-25
51.4807286	-0.1659688	point number 569	point number 569	-10,-25
51.4817286	-0.1659688	point number 570	point number 570	-10,-25
51.4827286	-0.1659688	point number 571	point number 571	-10,-25
51.4837286	-0.1659688	point number 572	point number 572	-10,-25
51.4847286	-0.1659688	point number 573	point number 573	-10,-25
51.4857286	-0.1659688	point number 574	point number 574	-10,-25
51.4867286	-0.1659688	point number 575	point number 575	-10,-25
51.4877286	-0.1659688	point number 576	point number 576	-10,-25
51.4887286	-0.1659688	point number 577	point number 577	-10,-25
51.4897286	-0.1659688	point number 578	point number 578	-10,-25
51.4907286	-0.1659688	point number 579	point number 579	-10,-25
51.4917286	-0.1659688	point number 580	point number 580	-10,-25
51.4927286	-0.1659688	point number 581	point number 581	-10,-25
51.4937286	-0.1659688	point number 582	point number 582	-10,-25
51.4947286	-0.1659688	point number 583	point number 583	-10,-25
51.4957286	-0.1659688	point number 584	point number 584	-10,-25
51.4967286	-0.1659688	point number 585	point number 585	-10,-25
51.4977286	-0.1659688	point number 586	point number 586	-10,-25
51.4987286	-0.1659688	point number 587	point number 587	-10,-25
51.4997286	-0.1659688	point number 588	point number 588	-10,-25
51.5007286	-0.1659688	point number 589	point number 589	-10,-25
51.5017286	-0.1659688	point number 590	point number 590	-10,-25
51.5027286	-0.1659688	point number 591	point number 591	-10,-25
51.5037286	-0.1659688	point number 592	point number 592	-10,-25
51.5047286	-0.1659688	point number 593	point number 593	-10,-25
51.5057286	-0.1659688	point number 594	point number 594	-10,-25
51.5067286	-0.1659688	point number 595	point number 595	-10,-25
51.5077286	-0.1659688	point number 596	point number 596	-10,-25
51.5087286	-0.1659688	point number 597	point number 597	-10,-25
51.5097286	-0.1659688	point number 598	point number 598	-10,-25
51.5107286	-0.1659688	point number 599	point number 599	-10,-25
51.5117286	-0.1659688	point number 600	point number 600	-10,-25
51.5127286	-0.1659688	point number 601	point number 601	-10,-25
51.5137286	-0.1659688	point number 602	point number 602	-10,-25
51.5147286	-0.1659688	point number 603	point number 603	-10,-25
51.5157286	-0.1659688	point number 604	point number 604	-10,-25
51.5167286	-0.1659688	point number 605	point number 605	-10,-25
51.5177286	-0.1659688	point number 606	point number 606	-10,-25
51.5187286	-0.1659688	point number 607	point number 607	-10,-25
51.5197286	-0.1659688	point number 608	point number 608	-10,-25
51.5207286	-0.1659688	point number 609	point number 609	-10,-25
51.5217286	-0.1659688	point number 610	point number 610	-10,-25
51.5227286	-0.1659688	point number 611	point number 611	-10,-25
51.5237286	-0.1659688	point number 612	point number 612	-10,-25
51.5247286	-0.1659688	point number 613	point number 613	-10,-25
51.5257286	-0.1659688	point number 614	point number 614	-10,-25
51.5267286	-0.1659688	point number 615	point number 615	-10,-25
51.5277286	-0.1659688	point number 616	point number 616	-10,-25
51.5287286	-0.1659688	point number 617	point number 617	-10,-25
51.5297286	-0.1659688	point number 618	point number 618	-10,-25
51.5307286	-0.1659688	point number 619	point number 619	-10,-25
51.5317286	-0.1659688	point number 620	point number 620	-10,-25
51.5327286	-0.1659688	point number 621	point number 621	-10,-25
51.5337286	-0.1659688	point number 622	point number 622	-10,-25
51.5347286	-0.1659688	point number 623	point number 623	-10,-25
51.5357286	-0.1659688	point number 624	point number 624	-10,-25
51.5367286	-0.1659688	point number 625	point number 625	-10,-25
51.5377286	-0.1659688	point number 626	point number 626	-10,-25
51.5387286	-0.1659688	point number 627	point number 627	-10,-25
51.5397286	-0.1659688	point number 628	point number 628	-10,-25
51.5407286	-0.1659688	point number 629	point number 629	-10,-25
51.5417286	-0.1659688	point number 630	point number 630	-10,-25
51.4727286	-0.1644688	point number 631	point number 631	-10,-25
51.4737286	-0.1644688	point number 632	point number 632	-10,-25
51.4747286	-0.1644688	point number 633	point number 633	-10,-25
51.4757286	-0.1644688	point number 634	point number 634	-10,-25
51.4767286	-0.1644688	point number 635	point number 635	-10,-25
51.4777286	-0.1644688	point number 636	point number 636	-10,-25
51.4787286	-0.1644688	point number 637	point number 637	-10,-25
51.4797286	-0.1644688	point number 638	point number 638	-10,-25
51.4807286	-0.1644688	point number 639	point number 639	-10,-25
51.4817286	-0.1644688	point number 640	point number 640	-10,-25
51.4827286	-0.1644688	point number 641	point number 641	-10,-25
51.4837286	-0.1644688	point number 642	point number 642	-10,-25
51.4847286	-0.1644688	point number 643	point number 643	-10,-25
51.4857286	-0.1644688	point number 644	point number 644	-10,-25
51.4867286	-0.1644688	point number 645	point number 645	-10,-25
51.4877286	-0.1644688	point number 646	point number 646	-10,-25
51.4887286	-0.1644688	point number 647	point number 647	-10,-25
51.4897286	-0.1644688	point number 648	point number 648	-10,-25
51.4907286	-0.1644688	point number 649	point number 649	-10,-25
51.4917286	-0.1644688	point number 650	point number 650	-10,-25
51.4927286	-0.1644688	point number 651	point number 651	-10,-25
51.4937286	-0.1644688	point number 652	point number 652	-10,-25
51.4947286	-0.1644688	point number 653	point number 653	-10,-25
51.4957286	-0.1644688	point number 654	point number 654	-10,-25
51.4967286	-0.1644688	point number 655	point number 655	-10,-25
51.4977286	-0.1644688	point number 656	point number 656	-10,-25
51.4987286	-0.1644688	point number 657	point number 657	-10,-25
51.4997286	-0.1644688	point number 658	point number 658	-10,-25
51.5007286	-0.1644688	point number 659	point number 659	-10,-25
51.5017286	-0.1644688	point number 660	point number 660	-10,-25
51.5027286	-0.1644688	point number 661	point number 661	-10,-25
51.5037286	-0.1644688	point number 662	point number 662	-10,-25
51.5047286	-0.1644688	point number 663	point number 663	-10,-25
51.5057286	-0.1644688	point number 664	point number 664	-10,-25
51.5067286	-0.1644688	point number 665	point number 665	-10,-25
51.5077286	-0.1644688	point number 666	point number 666	-10,-25
51.5087286	-0.1644688	point number 667	point number 667	-10,-25
51.5097286	-0.1644688	point number 668	point number 668	-10,-25
51.5107286	-0.1644688	point number 669	point number 669	-10,-25
51.5117286	-0.1644688	point number 670	point number 670	-10,-25
51.5127286	-0.1644688	point number 671	point number 671	-10,-25
51.5137286	-0.1644688	point number 672	point number 672	-10,-25
51.5147286	-0.1644688	point number 673	point number 673	-10,-25
51.5157286	-0.1644688	point number 674	point number 674	-10,-25
51.5167286	-0.1644688	point number 675	point number 675	-10,-25
51.5177286	-0.1644688	point number 676	point number 676	-10,-25
51.5187286	-0.1644688	point number 677	point number 677	-10,-25
51.5197286	-0.1644688	point number 678	point number 678	-10,-25
51.5207286	-0.1644688	point number 679	point number 679	-10,-25
51.5217286	-0.1644688	point number 680	point number 680	-10,-25
51.5227286	-0.1644688	point number 681	point number 681	-10,-25
51.5237286	-0.1644688	point number 682	point number 682	-10,-25
51.5247286	-0.1644688	point number 683	point number 683	-10,-25
51.5257286	-0.1644688	point number 684	point number 684	-10,-25
51.5267286	-0.1644688	point number 685	point number 685	-10,-25
51.5277286	-0.1644688	point number 686	point number 686	-10,-25
51.5287286	-0.1644688	point number 687	point number 687	-10,-25
51.5297286	-0.1644688	point number 688	point number 688	-10,-25
51.5307286	-0.1644688	point number 689	point number 689	-10,-25
51.5317286	-0.1644688	point number 690	point number 690	-10,-25
51.5327286	-0.1644688	point number 691	point number 691	-10,-25
51.5337286	-0.1644688	point number 692	point number 692	-10,-25
51.5347286	-0.1644688	point number 693	point number 693	-10,-25
51.5357286	-0.1644688	point number 694	point number 694	-10,-25
51.5367286	-0.1644688	point number 695	point number 695	-10,-25
51.5377286	-0.1644688	point number 696	point number 696	-10,-25
51.5387286	-0.1644688	point number 697	point number 697	-10,-25
51.5397286	-0.1644688	point number 698	point number 698	-10,-25
51.5407286	-0.1644688	point number 699	point number 699	-10,-25
51.5417286	-0.1644688	point number 700	point number 700	-10,-25
51.4727286	-0.1629688	point number 701	point number 701	-10,-25
51.4737286	-0.1629688	point number 702	point number 702	-10,-25
51.4747286	-0.1629688	point number 703	point number 703	-10,-25
51.4757286	-0.1629688	point number 704	point number 704	-10,-25
51.4767286	-0.1629688	point number 705	point number 705	-10,-25
51.4777286	-0.1629688	point number 706	point number 706	-10,-25
